================================================================================
 Задание 4 — Блок 1: перебор гиперпараметров CNN на MNIST
 Устройство: cuda
================================================================================
 train: 8000 | val: 2000 | test: 2000

img: ./MNIST.png

Конфигураций в сетке: 72

  [#20] эпоха  20/20 | train_loss=0.0726 val_loss=0.1478 | train_acc=0.9792 val_acc=0.9540

>>> block=a | channels=(16, 32) | conv(k=7, s=1) | pool(k=2, s=1) | lr=0.001 | params=26,250
  [#21] эпоха   1/20 | train_loss=2.1054 val_loss=1.8817 | train_acc=0.2244 val_acc=0.3295
  [#21] эпоха   2/20 | train_loss=1.6358 val_loss=1.3541 | train_acc=0.4741 val_acc=0.5805
  [#21] эпоха   4/20 | train_loss=0.8009 val_loss=0.6635 | train_acc=0.7847 val_acc=0.8470
  [#21] эпоха   6/20 | train_loss=0.4820 val_loss=0.4416 | train_acc=0.8738 val_acc=0.8790
  [#21] эпоха   8/20 | train_loss=0.3595 val_loss=0.3326 | train_acc=0.9039 val_acc=0.9130
  [#21] эпоха  10/20 | train_loss=0.2988 val_loss=0.3090 | train_acc=0.9165 val_acc=0.9170
  [#21] эпоха  12/20 | train_loss=0.2555 val_loss=0.2583 | train_acc=0.9290 val_acc=0.9310
  [#21] эпоха  14/20 | train_loss=0.2411 val_loss=0.2445 | train_acc=0.9304 val_acc=0.9355
  [#21] эпоха  16/20 | train_loss=0.2173 val_loss=0.2242 | train_acc=0.9386 val_acc=0.9365
  [#21] эпоха  18/20 | train_loss=0.1941 val_loss=0.2044 | train_acc=0.9435 val_acc=0.9420
  [#21] эпоха  20/20 | train_loss=0.1931 val_loss=0.2007 | train_acc=0.9450 val_acc=0.9415

>>> block=a | channels=(16, 32) | conv(k=7, s=1) | pool(k=2, s=2) | lr=0.001 | params=26,250
  [#22] эпоха   1/20 | train_loss=2.0249 val_loss=1.6807 | train_acc=0.2775 val_acc=0.4555
  [#22] эпоха   2/20 | train_loss=1.3402 val_loss=1.0138 | train_acc=0.6264 val_acc=0.7125
  [#22] эпоха   4/20 | train_loss=0.5489 val_loss=0.4728 | train_acc=0.8495 val_acc=0.8685
  [#22] эпоха   6/20 | train_loss=0.3445 val_loss=0.3266 | train_acc=0.9076 val_acc=0.9145
  [#22] эпоха   8/20 | train_loss=0.2690 val_loss=0.2755 | train_acc=0.9261 val_acc=0.9275
  [#22] эпоха  10/20 | train_loss=0.2270 val_loss=0.2566 | train_acc=0.9356 val_acc=0.9325
  [#22] эпоха  12/20 | train_loss=0.1974 val_loss=0.2154 | train_acc=0.9437 val_acc=0.9400
  [#22] эпоха  14/20 | train_loss=0.1820 val_loss=0.2048 | train_acc=0.9473 val_acc=0.9475
  [#22] эпоха  16/20 | train_loss=0.1661 val_loss=0.1822 | train_acc=0.9517 val_acc=0.9445
  [#22] эпоха  18/20 | train_loss=0.1484 val_loss=0.1748 | train_acc=0.9551 val_acc=0.9475
  [#22] эпоха  20/20 | train_loss=0.1458 val_loss=0.1661 | train_acc=0.9583 val_acc=0.9540

>>> block=a | channels=(16, 32) | conv(k=7, s=2) | pool(k=2, s=1) | lr=0.001 | params=26,250
  [#23] эпоха   1/20 | train_loss=1.8813 val_loss=1.3256 | train_acc=0.3887 val_acc=0.6360
  [#23] эпоха   2/20 | train_loss=0.9260 val_loss=0.6376 | train_acc=0.7600 val_acc=0.8325
  [#23] эпоха   4/20 | train_loss=0.3357 val_loss=0.2998 | train_acc=0.9136 val_acc=0.9215
  [#23] эпоха   6/20 | train_loss=0.2263 val_loss=0.2343 | train_acc=0.9401 val_acc=0.9360
  [#23] эпоха   8/20 | train_loss=0.1802 val_loss=0.1897 | train_acc=0.9489 val_acc=0.9495
  [#23] эпоха  10/20 | train_loss=0.1501 val_loss=0.1690 | train_acc=0.9565 val_acc=0.9500
  [#23] эпоха  12/20 | train_loss=0.1291 val_loss=0.1588 | train_acc=0.9639 val_acc=0.9595
  [#23] эпоха  14/20 | train_loss=0.1176 val_loss=0.1604 | train_acc=0.9647 val_acc=0.9590
  [#23] эпоха  16/20 | train_loss=0.1022 val_loss=0.1312 | train_acc=0.9704 val_acc=0.9630
  [#23] эпоха  18/20 | train_loss=0.0920 val_loss=0.1317 | train_acc=0.9731 val_acc=0.9600
  [#23] эпоха  20/20 | train_loss=0.0900 val_loss=0.1104 | train_acc=0.9720 val_acc=0.9715

>>> block=a | channels=(16, 32) | conv(k=7, s=2) | pool(k=2, s=2) | lr=0.001 | params=26,250
  [#24] эпоха   1/20 | train_loss=1.5332 val_loss=0.7057 | train_acc=0.5958 val_acc=0.8320
  [#24] эпоха   2/20 | train_loss=0.4464 val_loss=0.3249 | train_acc=0.8872 val_acc=0.9150
  [#24] эпоха   4/20 | train_loss=0.2028 val_loss=0.1960 | train_acc=0.9431 val_acc=0.9430
  [#24] эпоха   6/20 | train_loss=0.1418 val_loss=0.1770 | train_acc=0.9589 val_acc=0.9470
  [#24] эпоха   8/20 | train_loss=0.1029 val_loss=0.1392 | train_acc=0.9724 val_acc=0.9600
  [#24] эпоха  10/20 | train_loss=0.0772 val_loss=0.1281 | train_acc=0.9779 val_acc=0.9615
  [#24] эпоха  12/20 | train_loss=0.0641 val_loss=0.1052 | train_acc=0.9829 val_acc=0.9695
  [#24] эпоха  14/20 | train_loss=0.0483 val_loss=0.1019 | train_acc=0.9881 val_acc=0.9685
  [#24] эпоха  16/20 | train_loss=0.0375 val_loss=0.1034 | train_acc=0.9910 val_acc=0.9680
  [#24] эпоха  18/20 | train_loss=0.0349 val_loss=0.0926 | train_acc=0.9901 val_acc=0.9745
  [#24] эпоха  20/20 | train_loss=0.0269 val_loss=0.0923 | train_acc=0.9946 val_acc=0.9735

>>> block=a | channels=(32, 64) | conv(k=3, s=1) | pool(k=2, s=1) | lr=0.001 | params=19,466
  [#25] эпоха   1/20 | train_loss=2.2200 val_loss=2.0850 | train_acc=0.1928 val_acc=0.2495
  [#25] эпоха   2/20 | train_loss=1.9550 val_loss=1.8065 | train_acc=0.2846 val_acc=0.3355
  [#25] эпоха   4/20 | train_loss=1.5998 val_loss=1.5486 | train_acc=0.3979 val_acc=0.4370
  [#25] эпоха   6/20 | train_loss=1.4636 val_loss=1.4387 | train_acc=0.4800 val_acc=0.5065
  [#25] эпоха   8/20 | train_loss=1.3300 val_loss=1.3081 | train_acc=0.5577 val_acc=0.5610
  [#25] эпоха  10/20 | train_loss=1.2173 val_loss=1.2068 | train_acc=0.6056 val_acc=0.6145
  [#25] эпоха  12/20 | train_loss=1.1248 val_loss=1.1346 | train_acc=0.6455 val_acc=0.6315
  [#25] эпоха  14/20 | train_loss=1.0392 val_loss=1.0454 | train_acc=0.6711 val_acc=0.6680
  [#25] эпоха  16/20 | train_loss=0.9778 val_loss=0.9854 | train_acc=0.6911 val_acc=0.6795
  [#25] эпоха  18/20 | train_loss=0.9252 val_loss=0.9285 | train_acc=0.7095 val_acc=0.7300
  [#25] эпоха  20/20 | train_loss=0.8691 val_loss=0.8860 | train_acc=0.7326 val_acc=0.7245

>>> block=a | channels=(32, 64) | conv(k=3, s=1) | pool(k=2, s=2) | lr=0.001 | params=19,466
  [#26] эпоха   1/20 | train_loss=2.1944 val_loss=2.0162 | train_acc=0.2175 val_acc=0.2775
  [#26] эпоха   2/20 | train_loss=1.8361 val_loss=1.6374 | train_acc=0.3619 val_acc=0.4320
  [#26] эпоха   4/20 | train_loss=1.3304 val_loss=1.2670 | train_acc=0.5806 val_acc=0.6080
  [#26] эпоха   6/20 | train_loss=1.0554 val_loss=1.0165 | train_acc=0.6849 val_acc=0.7195
  [#26] эпоха   8/20 | train_loss=0.8535 val_loss=0.8655 | train_acc=0.7609 val_acc=0.7375
  [#26] эпоха  10/20 | train_loss=0.7115 val_loss=0.7061 | train_acc=0.7994 val_acc=0.8005
  [#26] эпоха  12/20 | train_loss=0.6110 val_loss=0.6128 | train_acc=0.8337 val_acc=0.8310
  [#26] эпоха  14/20 | train_loss=0.5288 val_loss=0.5391 | train_acc=0.8590 val_acc=0.8460
  [#26] эпоха  16/20 | train_loss=0.4776 val_loss=0.4964 | train_acc=0.8675 val_acc=0.8665
  [#26] эпоха  18/20 | train_loss=0.4396 val_loss=0.4577 | train_acc=0.8792 val_acc=0.8750
  [#26] эпоха  20/20 | train_loss=0.3948 val_loss=0.4070 | train_acc=0.8918 val_acc=0.8875

>>> block=a | channels=(32, 64) | conv(k=3, s=2) | pool(k=2, s=1) | lr=0.001 | params=19,466
  [#27] эпоха   1/20 | train_loss=2.1582 val_loss=1.9266 | train_acc=0.2554 val_acc=0.3380
  [#27] эпоха   2/20 | train_loss=1.6542 val_loss=1.4057 | train_acc=0.4793 val_acc=0.5175
  [#27] эпоха   4/20 | train_loss=0.9847 val_loss=0.9117 | train_acc=0.7258 val_acc=0.7375
  [#27] эпоха   6/20 | train_loss=0.6994 val_loss=0.6855 | train_acc=0.8025 val_acc=0.8075
  [#27] эпоха   8/20 | train_loss=0.5516 val_loss=0.5773 | train_acc=0.8427 val_acc=0.8325
  [#27] эпоха  10/20 | train_loss=0.4625 val_loss=0.4713 | train_acc=0.8681 val_acc=0.8630
  [#27] эпоха  12/20 | train_loss=0.4029 val_loss=0.4184 | train_acc=0.8832 val_acc=0.8800
  [#27] эпоха  14/20 | train_loss=0.3586 val_loss=0.3819 | train_acc=0.8969 val_acc=0.8900
  [#27] эпоха  16/20 | train_loss=0.3226 val_loss=0.3845 | train_acc=0.9060 val_acc=0.8875
  [#27] эпоха  18/20 | train_loss=0.2992 val_loss=0.3442 | train_acc=0.9117 val_acc=0.9000
  [#27] эпоха  20/20 | train_loss=0.2877 val_loss=0.3152 | train_acc=0.9126 val_acc=0.9055

>>> block=a | channels=(32, 64) | conv(k=3, s=2) | pool(k=2, s=2) | lr=0.001 | params=19,466
  [#28] эпоха   1/20 | train_loss=1.8347 val_loss=1.3218 | train_acc=0.4651 val_acc=0.6110
  [#28] эпоха   2/20 | train_loss=1.0414 val_loss=0.8538 | train_acc=0.7044 val_acc=0.7465
  [#28] эпоха   4/20 | train_loss=0.5436 val_loss=0.5073 | train_acc=0.8481 val_acc=0.8530
  [#28] эпоха   6/20 | train_loss=0.3884 val_loss=0.3923 | train_acc=0.8910 val_acc=0.8920
  [#28] эпоха   8/20 | train_loss=0.3165 val_loss=0.3440 | train_acc=0.9104 val_acc=0.9050
  [#28] эпоха  10/20 | train_loss=0.2516 val_loss=0.2939 | train_acc=0.9305 val_acc=0.9210
  [#28] эпоха  12/20 | train_loss=0.2197 val_loss=0.2802 | train_acc=0.9383 val_acc=0.9220
  [#28] эпоха  14/20 | train_loss=0.1955 val_loss=0.2514 | train_acc=0.9460 val_acc=0.9245
  [#28] эпоха  16/20 | train_loss=0.1771 val_loss=0.2607 | train_acc=0.9507 val_acc=0.9180
  [#28] эпоха  18/20 | train_loss=0.1619 val_loss=0.2480 | train_acc=0.9554 val_acc=0.9265
  [#28] эпоха  20/20 | train_loss=0.1468 val_loss=0.2220 | train_acc=0.9603 val_acc=0.9345

>>> block=a | channels=(32, 64) | conv(k=5, s=1) | pool(k=2, s=1) | lr=0.001 | params=52,746
  [#29] эпоха   1/20 | train_loss=2.1282 val_loss=1.8673 | train_acc=0.2381 val_acc=0.3630
  [#29] эпоха   2/20 | train_loss=1.6309 val_loss=1.4082 | train_acc=0.4560 val_acc=0.5050
  [#29] эпоха   4/20 | train_loss=1.0067 val_loss=0.9224 | train_acc=0.7219 val_acc=0.7470
  [#29] эпоха   6/20 | train_loss=0.6769 val_loss=0.6194 | train_acc=0.8143 val_acc=0.8380
  [#29] эпоха   8/20 | train_loss=0.5147 val_loss=0.4838 | train_acc=0.8602 val_acc=0.8740
  [#29] эпоха  10/20 | train_loss=0.4108 val_loss=0.3906 | train_acc=0.8886 val_acc=0.8940
  [#29] эпоха  12/20 | train_loss=0.3519 val_loss=0.3396 | train_acc=0.9056 val_acc=0.9035
  [#29] эпоха  14/20 | train_loss=0.3057 val_loss=0.3279 | train_acc=0.9165 val_acc=0.9060
  [#29] эпоха  16/20 | train_loss=0.2756 val_loss=0.2730 | train_acc=0.9230 val_acc=0.9340
  [#29] эпоха  18/20 | train_loss=0.2512 val_loss=0.2583 | train_acc=0.9289 val_acc=0.9330
  [#29] эпоха  20/20 | train_loss=0.2314 val_loss=0.2369 | train_acc=0.9334 val_acc=0.9425

>>> block=a | channels=(32, 64) | conv(k=5, s=1) | pool(k=2, s=2) | lr=0.001 | params=52,746
  [#30] эпоха   1/20 | train_loss=2.0592 val_loss=1.7252 | train_acc=0.2869 val_acc=0.4595
  [#30] эпоха   2/20 | train_loss=1.3712 val_loss=1.0718 | train_acc=0.5942 val_acc=0.6925
  [#30] эпоха   4/20 | train_loss=0.6067 val_loss=0.5424 | train_acc=0.8360 val_acc=0.8565
  [#30] эпоха   6/20 | train_loss=0.3851 val_loss=0.3734 | train_acc=0.8970 val_acc=0.8945
  [#30] эпоха   8/20 | train_loss=0.2998 val_loss=0.2832 | train_acc=0.9193 val_acc=0.9220
  [#30] эпоха  10/20 | train_loss=0.2383 val_loss=0.2480 | train_acc=0.9356 val_acc=0.9275
  [#30] эпоха  12/20 | train_loss=0.2114 val_loss=0.2123 | train_acc=0.9391 val_acc=0.9370
  [#30] эпоха  14/20 | train_loss=0.1873 val_loss=0.2036 | train_acc=0.9479 val_acc=0.9420
  [#30] эпоха  16/20 | train_loss=0.1669 val_loss=0.1851 | train_acc=0.9521 val_acc=0.9540
  [#30] эпоха  18/20 | train_loss=0.1565 val_loss=0.2028 | train_acc=0.9543 val_acc=0.9420
  [#30] эпоха  20/20 | train_loss=0.1482 val_loss=0.1700 | train_acc=0.9559 val_acc=0.9530

>>> block=a | channels=(32, 64) | conv(k=5, s=2) | pool(k=2, s=1) | lr=0.001 | params=52,746
  [#31] эпоха   1/20 | train_loss=1.9609 val_loss=1.4833 | train_acc=0.3406 val_acc=0.5400
  [#31] эпоха   2/20 | train_loss=1.0763 val_loss=0.7760 | train_acc=0.7089 val_acc=0.7905
  [#31] эпоха   4/20 | train_loss=0.4116 val_loss=0.4038 | train_acc=0.8938 val_acc=0.8915
  [#31] эпоха   6/20 | train_loss=0.2798 val_loss=0.2841 | train_acc=0.9227 val_acc=0.9165
  [#31] эпоха   8/20 | train_loss=0.2235 val_loss=0.2284 | train_acc=0.9370 val_acc=0.9375
  [#31] эпоха  10/20 | train_loss=0.1815 val_loss=0.1920 | train_acc=0.9471 val_acc=0.9515
  [#31] эпоха  12/20 | train_loss=0.1593 val_loss=0.1779 | train_acc=0.9540 val_acc=0.9465
  [#31] эпоха  14/20 | train_loss=0.1459 val_loss=0.1686 | train_acc=0.9577 val_acc=0.9500
  [#31] эпоха  16/20 | train_loss=0.1238 val_loss=0.1521 | train_acc=0.9644 val_acc=0.9610
  [#31] эпоха  18/20 | train_loss=0.1125 val_loss=0.1563 | train_acc=0.9669 val_acc=0.9565
  [#31] эпоха  20/20 | train_loss=0.1110 val_loss=0.1343 | train_acc=0.9657 val_acc=0.9610

>>> block=a | channels=(32, 64) | conv(k=5, s=2) | pool(k=2, s=2) | lr=0.001 | params=52,746
  [#32] эпоха   1/20 | train_loss=1.4662 val_loss=0.6617 | train_acc=0.5972 val_acc=0.8155
  [#32] эпоха   2/20 | train_loss=0.4483 val_loss=0.3849 | train_acc=0.8834 val_acc=0.8745
  [#32] эпоха   4/20 | train_loss=0.2185 val_loss=0.2281 | train_acc=0.9395 val_acc=0.9330
  [#32] эпоха   6/20 | train_loss=0.1553 val_loss=0.1761 | train_acc=0.9546 val_acc=0.9485
  [#32] эпоха   8/20 | train_loss=0.1142 val_loss=0.1534 | train_acc=0.9653 val_acc=0.9545
  [#32] эпоха  10/20 | train_loss=0.0914 val_loss=0.1229 | train_acc=0.9739 val_acc=0.9615
  [#32] эпоха  12/20 | train_loss=0.0748 val_loss=0.1203 | train_acc=0.9785 val_acc=0.9660
  [#32] эпоха  14/20 | train_loss=0.0631 val_loss=0.1181 | train_acc=0.9811 val_acc=0.9645
  [#32] эпоха  16/20 | train_loss=0.0507 val_loss=0.1139 | train_acc=0.9849 val_acc=0.9685
  [#32] эпоха  18/20 | train_loss=0.0369 val_loss=0.1036 | train_acc=0.9911 val_acc=0.9685
  [#32] эпоха  20/20 | train_loss=0.0418 val_loss=0.1023 | train_acc=0.9881 val_acc=0.9700

>>> block=a | channels=(32, 64) | conv(k=7, s=1) | pool(k=2, s=1) | lr=0.001 | params=102,666
  [#33] эпоха   1/20 | train_loss=2.0048 val_loss=1.7241 | train_acc=0.2689 val_acc=0.4205
  [#33] эпоха   2/20 | train_loss=1.5322 val_loss=1.2994 | train_acc=0.4898 val_acc=0.6065
  [#33] эпоха   4/20 | train_loss=0.8020 val_loss=0.7079 | train_acc=0.7770 val_acc=0.8015
  [#33] эпоха   6/20 | train_loss=0.4992 val_loss=0.4580 | train_acc=0.8638 val_acc=0.8705
  [#33] эпоха   8/20 | train_loss=0.3682 val_loss=0.3724 | train_acc=0.8972 val_acc=0.8945
  [#33] эпоха  10/20 | train_loss=0.3027 val_loss=0.2996 | train_acc=0.9180 val_acc=0.9210
  [#33] эпоха  12/20 | train_loss=0.2580 val_loss=0.2586 | train_acc=0.9267 val_acc=0.9315
  [#33] эпоха  14/20 | train_loss=0.2260 val_loss=0.2372 | train_acc=0.9335 val_acc=0.9365
  [#33] эпоха  16/20 | train_loss=0.2107 val_loss=0.2515 | train_acc=0.9386 val_acc=0.9210
  [#33] эпоха  18/20 | train_loss=0.1926 val_loss=0.2106 | train_acc=0.9419 val_acc=0.9370
  [#33] эпоха  20/20 | train_loss=0.1779 val_loss=0.1887 | train_acc=0.9476 val_acc=0.9470

>>> block=a | channels=(32, 64) | conv(k=7, s=1) | pool(k=2, s=2) | lr=0.001 | params=102,666
  [#34] эпоха   1/20 | train_loss=1.8890 val_loss=1.3939 | train_acc=0.3489 val_acc=0.6440
  [#34] эпоха   2/20 | train_loss=0.9866 val_loss=0.6731 | train_acc=0.7464 val_acc=0.8360
  [#34] эпоха   4/20 | train_loss=0.3816 val_loss=0.3591 | train_acc=0.8942 val_acc=0.9000
  [#34] эпоха   6/20 | train_loss=0.2719 val_loss=0.2818 | train_acc=0.9266 val_acc=0.9295
  [#34] эпоха   8/20 | train_loss=0.1996 val_loss=0.2106 | train_acc=0.9425 val_acc=0.9435
  [#34] эпоха  10/20 | train_loss=0.1738 val_loss=0.1828 | train_acc=0.9505 val_acc=0.9480
  [#34] эпоха  12/20 | train_loss=0.1461 val_loss=0.1640 | train_acc=0.9560 val_acc=0.9525
  [#34] эпоха  14/20 | train_loss=0.1256 val_loss=0.1567 | train_acc=0.9616 val_acc=0.9560
  [#34] эпоха  16/20 | train_loss=0.1131 val_loss=0.1378 | train_acc=0.9660 val_acc=0.9620
  [#34] эпоха  18/20 | train_loss=0.0979 val_loss=0.1258 | train_acc=0.9698 val_acc=0.9625
  [#34] эпоха  20/20 | train_loss=0.0925 val_loss=0.1158 | train_acc=0.9722 val_acc=0.9680

>>> block=a | channels=(32, 64) | conv(k=7, s=2) | pool(k=2, s=1) | lr=0.001 | params=102,666
  [#35] эпоха   1/20 | train_loss=1.7296 val_loss=1.0810 | train_acc=0.4422 val_acc=0.7040
  [#35] эпоха   2/20 | train_loss=0.6881 val_loss=0.4610 | train_acc=0.8224 val_acc=0.8860
  [#35] эпоха   4/20 | train_loss=0.2664 val_loss=0.2523 | train_acc=0.9281 val_acc=0.9345
  [#35] эпоха   6/20 | train_loss=0.1811 val_loss=0.1826 | train_acc=0.9497 val_acc=0.9565
  [#35] эпоха   8/20 | train_loss=0.1345 val_loss=0.1408 | train_acc=0.9625 val_acc=0.9605
  [#35] эпоха  10/20 | train_loss=0.1177 val_loss=0.1216 | train_acc=0.9654 val_acc=0.9665
  [#35] эпоха  12/20 | train_loss=0.0979 val_loss=0.1210 | train_acc=0.9724 val_acc=0.9645
  [#35] эпоха  14/20 | train_loss=0.0797 val_loss=0.1108 | train_acc=0.9756 val_acc=0.9690
  [#35] эпоха  16/20 | train_loss=0.0747 val_loss=0.0943 | train_acc=0.9775 val_acc=0.9730
  [#35] эпоха  18/20 | train_loss=0.0611 val_loss=0.0901 | train_acc=0.9819 val_acc=0.9740
  [#35] эпоха  20/20 | train_loss=0.0582 val_loss=0.0827 | train_acc=0.9836 val_acc=0.9735

>>> block=a | channels=(32, 64) | conv(k=7, s=2) | pool(k=2, s=2) | lr=0.001 | params=102,666
  [#36] эпоха   1/20 | train_loss=1.1460 val_loss=0.4076 | train_acc=0.6895 val_acc=0.8890
  [#36] эпоха   2/20 | train_loss=0.2946 val_loss=0.2297 | train_acc=0.9174 val_acc=0.9415
  [#36] эпоха   4/20 | train_loss=0.1430 val_loss=0.1502 | train_acc=0.9600 val_acc=0.9615
  [#36] эпоха   6/20 | train_loss=0.0994 val_loss=0.1277 | train_acc=0.9698 val_acc=0.9650
  [#36] эпоха   8/20 | train_loss=0.0620 val_loss=0.1049 | train_acc=0.9830 val_acc=0.9725
  [#36] эпоха  10/20 | train_loss=0.0433 val_loss=0.0972 | train_acc=0.9878 val_acc=0.9725
  [#36] эпоха  12/20 | train_loss=0.0336 val_loss=0.1079 | train_acc=0.9912 val_acc=0.9680
  [#36] эпоха  14/20 | train_loss=0.0210 val_loss=0.0810 | train_acc=0.9959 val_acc=0.9810
  [#36] эпоха  16/20 | train_loss=0.0139 val_loss=0.0822 | train_acc=0.9981 val_acc=0.9755
  [#36] эпоха  18/20 | train_loss=0.0113 val_loss=0.0881 | train_acc=0.9982 val_acc=0.9765
  -> ранняя остановка на эпохе 19

>>> block=b | channels=(8, 16) | conv(k=3, s=1) | pool(k=2, s=1) | lr=0.001 | params=4,322
  [#37] эпоха   1/20 | train_loss=2.2957 val_loss=2.2730 | train_acc=0.1106 val_acc=0.1075
  [#37] эпоха   2/20 | train_loss=2.1784 val_loss=1.9732 | train_acc=0.1900 val_acc=0.2560
  [#37] эпоха   4/20 | train_loss=1.5156 val_loss=1.4483 | train_acc=0.4437 val_acc=0.4380
  [#37] эпоха   6/20 | train_loss=1.2566 val_loss=1.2086 | train_acc=0.5577 val_acc=0.6090
  [#37] эпоха   8/20 | train_loss=1.0721 val_loss=1.0487 | train_acc=0.6484 val_acc=0.6335
  [#37] эпоха  10/20 | train_loss=0.9299 val_loss=0.9219 | train_acc=0.7004 val_acc=0.7170
  [#37] эпоха  12/20 | train_loss=0.8028 val_loss=0.7726 | train_acc=0.7498 val_acc=0.7670
  [#37] эпоха  14/20 | train_loss=0.7119 val_loss=0.6890 | train_acc=0.7824 val_acc=0.7830
  [#37] эпоха  16/20 | train_loss=0.6311 val_loss=0.5999 | train_acc=0.8025 val_acc=0.8255
  [#37] эпоха  18/20 | train_loss=0.5690 val_loss=0.5440 | train_acc=0.8274 val_acc=0.8465
  [#37] эпоха  20/20 | train_loss=0.5160 val_loss=0.5123 | train_acc=0.8501 val_acc=0.8465

>>> block=b | channels=(8, 16) | conv(k=3, s=1) | pool(k=2, s=2) | lr=0.001 | params=4,322
  [#38] эпоха   1/20 | train_loss=2.2885 val_loss=2.2467 | train_acc=0.1261 val_acc=0.2540
  [#38] эпоха   2/20 | train_loss=1.9908 val_loss=1.5196 | train_acc=0.3270 val_acc=0.5420
  [#38] эпоха   4/20 | train_loss=0.8749 val_loss=0.7352 | train_acc=0.7262 val_acc=0.7850
  [#38] эпоха   6/20 | train_loss=0.6097 val_loss=0.5478 | train_acc=0.8183 val_acc=0.8435
  [#38] эпоха   8/20 | train_loss=0.4965 val_loss=0.5291 | train_acc=0.8479 val_acc=0.8460
  [#38] эпоха  10/20 | train_loss=0.4329 val_loss=0.4379 | train_acc=0.8706 val_acc=0.8690
  [#38] эпоха  12/20 | train_loss=0.3789 val_loss=0.3716 | train_acc=0.8895 val_acc=0.8925
  [#38] эпоха  14/20 | train_loss=0.3341 val_loss=0.4009 | train_acc=0.9000 val_acc=0.8760
  [#38] эпоха  16/20 | train_loss=0.3105 val_loss=0.3392 | train_acc=0.9070 val_acc=0.8955
  [#38] эпоха  18/20 | train_loss=0.3260 val_loss=0.3200 | train_acc=0.9004 val_acc=0.9065
  [#38] эпоха  20/20 | train_loss=0.2641 val_loss=0.2740 | train_acc=0.9209 val_acc=0.9185

>>> block=b | channels=(8, 16) | conv(k=3, s=2) | pool(k=2, s=1) | lr=0.001 | params=4,322
  [#39] эпоха   1/20 | train_loss=2.2573 val_loss=2.1099 | train_acc=0.1560 val_acc=0.3080
  [#39] эпоха   2/20 | train_loss=1.5847 val_loss=1.0810 | train_acc=0.5106 val_acc=0.6920
  [#39] эпоха   4/20 | train_loss=0.6253 val_loss=0.5750 | train_acc=0.8130 val_acc=0.8355
  [#39] эпоха   6/20 | train_loss=0.4799 val_loss=0.4455 | train_acc=0.8578 val_acc=0.8800
  [#39] эпоха   8/20 | train_loss=0.4102 val_loss=0.5371 | train_acc=0.8775 val_acc=0.8475
  [#39] эпоха  10/20 | train_loss=0.3473 val_loss=0.3706 | train_acc=0.9002 val_acc=0.8925
  [#39] эпоха  12/20 | train_loss=0.3190 val_loss=0.3460 | train_acc=0.9090 val_acc=0.8980
  [#39] эпоха  14/20 | train_loss=0.2974 val_loss=0.3412 | train_acc=0.9155 val_acc=0.9065
  [#39] эпоха  16/20 | train_loss=0.2649 val_loss=0.2967 | train_acc=0.9235 val_acc=0.9190
  [#39] эпоха  18/20 | train_loss=0.2608 val_loss=0.2810 | train_acc=0.9234 val_acc=0.9195
  [#39] эпоха  20/20 | train_loss=0.2363 val_loss=0.2607 | train_acc=0.9316 val_acc=0.9300

>>> block=b | channels=(8, 16) | conv(k=3, s=2) | pool(k=2, s=2) | lr=0.001 | params=4,322
  [#40] эпоха   1/20 | train_loss=2.1682 val_loss=1.7491 | train_acc=0.2459 val_acc=0.5010
  [#40] эпоха   2/20 | train_loss=1.1585 val_loss=0.8073 | train_acc=0.6562 val_acc=0.7610
  [#40] эпоха   4/20 | train_loss=0.4826 val_loss=0.4104 | train_acc=0.8532 val_acc=0.8705
  [#40] эпоха   6/20 | train_loss=0.3394 val_loss=0.3280 | train_acc=0.8992 val_acc=0.9055
  [#40] эпоха   8/20 | train_loss=0.2675 val_loss=0.2786 | train_acc=0.9206 val_acc=0.9145
  [#40] эпоха  10/20 | train_loss=0.2222 val_loss=0.2380 | train_acc=0.9336 val_acc=0.9285
  [#40] эпоха  12/20 | train_loss=0.1993 val_loss=0.2346 | train_acc=0.9391 val_acc=0.9280
  [#40] эпоха  14/20 | train_loss=0.1755 val_loss=0.1992 | train_acc=0.9461 val_acc=0.9365
  [#40] эпоха  16/20 | train_loss=0.1581 val_loss=0.1963 | train_acc=0.9530 val_acc=0.9360
  [#40] эпоха  18/20 | train_loss=0.1376 val_loss=0.1941 | train_acc=0.9569 val_acc=0.9390
  [#40] эпоха  20/20 | train_loss=0.1262 val_loss=0.1609 | train_acc=0.9607 val_acc=0.9475

>>> block=b | channels=(8, 16) | conv(k=5, s=1) | pool(k=2, s=1) | lr=0.001 | params=11,618
  [#41] эпоха   1/20 | train_loss=2.2523 val_loss=2.0452 | train_acc=0.1353 val_acc=0.1500
  [#41] эпоха   2/20 | train_loss=1.7127 val_loss=1.5534 | train_acc=0.3739 val_acc=0.4200
  [#41] эпоха   4/20 | train_loss=1.1808 val_loss=1.0556 | train_acc=0.5962 val_acc=0.6325
  [#41] эпоха   6/20 | train_loss=0.8151 val_loss=0.7874 | train_acc=0.7498 val_acc=0.7625
  [#41] эпоха   8/20 | train_loss=0.6183 val_loss=0.5736 | train_acc=0.8269 val_acc=0.8465
  [#41] эпоха  10/20 | train_loss=0.5161 val_loss=0.4577 | train_acc=0.8549 val_acc=0.8825
